日期,单位净值,日增长率
2024-01-11,1.1134,0.21
2024-01-12,1.1136,0.02
2024-01-15,1.1141,0.04
2024-01-16,1.1147,0.05
2024-01-17,1.1089,-0.52
2024-01-18,1.1253,1.48
2024-01-19,1.147,1.93
2024-01-22,1.1472,0.02
2024-01-23,1.1522,0.44
2024-01-24,1.1575,0.46
2024-01-25,1.1585,0.09
2024-01-26,1.1526,-0.51
2024-01-29,1.1645,1.03
2024-01-30,1.156,-0.73
2024-01-31,1.1334,-1.96
2024-02-01,1.1472,1.22
2024-02-02,1.1661,1.65
2024-02-05,1.1651,-0.09
2024-02-06,1.1627,-0.21
2024-02-07,1.1741,0.98
2024-02-08,1.1763,0.19
2024-02-19,1.1696,-0.57
2024-02-20,1.1609,-0.74
2024-02-21,1.156,-0.42
2024-02-22,1.1905,2.98
2024-02-23,1.1869,-0.3
2024-02-26,1.1868,-0.01
2024-02-27,1.1889,0.18
2024-02-28,1.1829,-0.5
2024-02-29,1.1937,0.91
2024-03-01,1.2111,1.46
2024-03-04,1.2055,-0.46
2024-03-05,1.1839,-1.79
2024-03-06,1.1916,0.65
2024-03-07,1.2099,1.54
2024-03-08,1.1912,-1.55
2024-03-11,1.1865,-0.39
2024-03-12,1.204,1.47
2024-03-13,1.1935,-0.87
2024-03-14,1.1907,-0.23
2024-03-15,1.1771,-1.14
2024-03-18,1.1882,0.94
2024-03-19,1.1919,0.31
2024-03-20,1.2055,1.14
2024-03-21,1.2104,0.41
2024-03-22,1.2126,0.18
2024-03-25,1.2083,-0.35
2024-03-26,1.2031,-0.43
2024-03-27,1.2077,0.38
2024-03-28,1.206,-0.14
2024-03-29,1.206,0.0
2024-04-01,1.2082,0.18
2024-04-02,1.1973,-0.9
2024-04-03,1.1999,0.22
2024-04-08,1.1957,-0.35
2024-04-09,1.2004,0.39
2024-04-10,1.19,-0.87
2024-04-11,1.2095,1.64
2024-04-12,1.1894,-1.66
2024-04-15,1.1699,-1.64
2024-04-16,1.1711,0.1
2024-04-17,1.1565,-1.25
2024-04-18,1.1498,-0.58
2024-04-19,1.1266,-2.02
2024-04-22,1.1379,1.0
2024-04-23,1.1552,1.52
2024-04-24,1.1587,0.3
2024-04-25,1.1524,-0.54
2024-04-26,1.1712,1.63
2024-04-29,1.1755,0.37
2024-04-30,1.153,-1.91
2024-05-06,1.1947,3.62
2024-05-07,1.1947,0.0
2024-05-08,1.1945,-0.02
2024-05-09,1.1966,0.18
2024-05-10,1.1996,0.25
2024-05-13,1.2023,0.23
2024-05-14,1.2109,0.72
2024-05-15,1.2289,1.49
2024-05-16,1.2261,-0.23
2024-05-17,1.2257,-0.03
2024-05-20,1.234,0.68
2024-05-21,1.237,0.24
2024-05-22,1.2366,-0.03
2024-05-23,1.2315,-0.41
2024-05-24,1.2437,0.99
2024-05-27,1.2435,-0.02
2024-05-28,1.2477,0.34
2024-05-29,1.239,-0.7
2024-05-30,1.2261,-1.04
2024-05-31,1.2255,-0.05
2024-06-03,1.2297,0.34
2024-06-04,1.2332,0.28
2024-06-05,1.2585,2.05
2024-06-06,1.2578,-0.06
2024-06-07,1.2565,-0.1
2024-06-11,1.2708,1.14
2024-06-12,1.2876,1.32
2024-06-13,1.2948,0.56
2024-06-14,1.3008,0.46
2024-06-17,1.3167,1.22
2024-06-18,1.317,0.02
2024-06-19,1.3172,0.02
2024-06-20,1.3074,-0.74
2024-06-21,1.304,-0.26
2024-06-24,1.2893,-1.13
2024-06-25,1.3046,1.19
2024-06-26,1.3082,0.28
2024-06-27,1.311,0.21
2024-06-28,1.304,-0.53
2024-06-30,1.3039,-0.01
2024-07-01,1.3124,0.65
2024-07-02,1.326,1.04
2024-07-03,1.338,0.9
2024-07-04,1.3378,-0.01
2024-07-05,1.3512,1.0
2024-07-08,1.3544,0.24
2024-07-09,1.3558,0.1
2024-07-10,1.3711,1.13
2024-07-11,1.3404,-2.24
2024-07-12,1.3478,0.55
2024-07-15,1.3514,0.27
2024-07-16,1.3525,0.08
2024-07-17,1.3127,-2.94
2024-07-18,1.3059,-0.52
2024-07-19,1.2944,-0.88
2024-07-22,1.3145,1.55
2024-07-23,1.3099,-0.35
2024-07-24,1.2626,-3.61
2024-07-25,1.2486,-1.11
2024-07-26,1.2605,0.95
2024-07-29,1.2636,0.25
2024-07-30,1.247,-1.31
2024-07-31,1.2842,2.98
2024-08-01,1.2526,-2.46
2024-08-02,1.2237,-2.31
2024-08-05,1.1871,-2.99
2024-08-06,1.1987,0.98
2024-08-07,1.1859,-1.07
2024-08-08,1.2231,3.14
2024-08-09,1.2294,0.52
2024-08-12,1.2315,0.17
2024-08-13,1.2624,2.51
2024-08-14,1.2624,0.0
2024-08-15,1.2931,2.43
2024-08-16,1.2956,0.19
2024-08-19,1.3116,1.23
2024-08-20,1.307,-0.35
2024-08-21,1.3136,0.5
2024-08-22,1.2904,-1.77
2024-08-23,1.3075,1.33
2024-08-26,1.2903,-1.32
2024-08-27,1.2964,0.47
2024-08-28,1.2806,-1.22
2024-08-29,1.2803,-0.02
2024-08-30,1.2937,1.05
2024-09-02,1.292,-0.13
2024-09-03,1.253,-3.02
2024-09-04,1.2511,-0.15
2024-09-05,1.2491,-0.16
2024-09-06,1.2149,-2.74
2024-09-09,1.2316,1.37
2024-09-10,1.245,1.09
2024-09-11,1.2725,2.21
2024-09-12,1.2852,1.0
2024-09-13,1.2882,0.23
2024-09-18,1.2742,-1.09
2024-09-19,1.3087,2.71
2024-09-20,1.2996,-0.7
2024-09-23,1.3015,0.15
2024-09-24,1.3072,0.44
2024-09-25,1.3036,-0.28
2024-09-26,1.3156,0.92
2024-09-27,1.3041,-0.87
2024-09-30,1.3069,0.21
2024-10-08,1.3216,1.12
2024-10-09,1.3295,0.6
2024-10-10,1.3309,0.11
2024-10-11,1.3326,0.13
2024-10-14,1.3434,0.81
2024-10-15,1.327,-1.22
2024-10-16,1.3347,0.58
2024-10-17,1.3363,0.12
2024-10-18,1.3461,0.73
2024-10-21,1.343,-0.23
2024-10-22,1.3491,0.45
2024-10-23,1.3285,-1.53
2024-10-24,1.3402,0.88
2024-10-25,1.3444,0.31
2024-10-28,1.3484,0.3
2024-10-29,1.3612,0.95
2024-10-30,1.3524,-0.65
2024-10-31,1.317,-2.62
2024-11-01,1.3243,0.55
2024-11-04,1.3209,-0.26
2024-11-05,1.3348,1.05
2024-11-06,1.3708,2.7
2024-11-07,1.405,2.49
2024-11-08,1.4017,-0.23
2024-11-11,1.4079,0.44
2024-11-12,1.4082,0.02
2024-11-13,1.4071,-0.08
2024-11-14,1.3973,-0.7
2024-11-15,1.3644,-2.35
2024-11-18,1.3725,0.59
2024-11-19,1.3823,0.71
2024-11-20,1.3816,-0.05
2024-11-21,1.3867,0.37
2024-11-22,1.3892,0.18
2024-11-25,1.3906,0.1
2024-11-26,1.3983,0.55
2024-11-27,1.3878,-0.75
2024-11-28,1.3861,-0.12
2024-11-29,1.3982,0.87
2024-12-02,1.4135,1.09
2024-12-03,1.4204,0.49
2024-12-04,1.4367,1.15
2024-12-05,1.4311,-0.39
2024-12-06,1.4438,0.89
2024-12-09,1.4322,-0.8
2024-12-10,1.4278,-0.31
2024-12-11,1.4531,1.77
2024-12-12,1.4434,-0.67
2024-12-13,1.4549,0.8
2024-12-16,1.4762,1.46
2024-12-17,1.4699,-0.43
2024-12-18,1.4168,-3.61
2024-12-19,1.4107,-0.43
2024-12-20,1.4228,0.86
2024-12-23,1.4366,0.97
2024-12-24,1.4564,1.38
2024-12-25,1.4562,-0.01
2024-12-26,1.455,-0.08
2024-12-27,1.4352,-1.36
2024-12-30,1.4166,-1.3
2024-12-31,1.4041,-0.88
2025-01-02,1.4015,-0.19
2025-01-03,1.425,1.68
2025-01-06,1.4404,1.08
2025-01-07,1.4146,-1.79
2025-01-08,1.4153,0.05
2025-01-09,1.4153,0.0
2025-01-10,1.3931,-1.57
2025-01-13,1.3888,-0.31
2025-01-14,1.3868,-0.14
2025-01-15,1.4189,2.31
2025-01-16,1.4091,-0.69
2025-01-17,1.4326,1.67
2025-01-20,1.4324,-0.01
2025-01-21,1.4372,0.34
2025-01-22,1.4561,1.32
2025-01-23,1.4594,0.23
2025-01-24,1.4508,-0.59
2025-01-27,1.4077,-2.97
2025-02-05,1.4427,2.49
2025-02-06,1.4503,0.53
2025-02-07,1.4312,-1.32
2025-02-10,1.4491,1.25
2025-02-11,1.4451,-0.28
2025-02-12,1.4467,0.11
2025-02-13,1.4675,1.44
2025-02-14,1.473,0.37
2025-02-17,1.4728,-0.01
2025-02-18,1.4759,0.21
2025-02-19,1.4768,0.06
2025-02-20,1.47,-0.46
2025-02-21,1.4395,-2.07
2025-02-24,1.4224,-1.19
2025-02-25,1.4049,-1.23
2025-02-26,1.408,0.22
2025-02-27,1.3694,-2.74
2025-02-28,1.3917,1.63
2025-03-03,1.3612,-2.19
2025-03-04,1.3563,-0.36
2025-03-05,1.3741,1.31
2025-03-06,1.3355,-2.81
2025-03-07,1.3458,0.77
2025-03-10,1.2951,-3.77
2025-03-11,1.2916,-0.27
2025-03-12,1.3054,1.07
2025-03-13,1.2814,-1.84
2025-03-14,1.3135,2.51
2025-03-17,1.3197,0.47
2025-03-18,1.2987,-1.59
2025-03-19,1.3148,1.24
2025-03-20,1.312,-0.21
2025-03-21,1.3174,0.41
2025-03-24,1.3458,2.16
2025-03-25,1.353,0.53
2025-03-26,1.3277,-1.87
2025-03-27,1.3199,-0.59
2025-03-28,1.2854,-2.61
2025-03-31,1.2857,0.02
2025-04-01,1.2961,0.81
2025-04-02,1.306,0.76
2025-04-03,1.2372,-5.27
2025-04-07,1.166,-5.75
2025-04-08,1.1443,-1.86
2025-04-09,1.282,12.03
2025-04-10,1.2289,-4.14
2025-04-11,1.2519,1.87
2025-04-14,1.2594,0.6
2025-04-15,1.2614,0.16
2025-04-16,1.2237,-2.99
2025-04-17,1.2229,-0.07
2025-04-18,1.2226,-0.02
2025-04-21,1.1923,-2.48
2025-04-22,1.2239,2.65
2025-04-23,1.2523,2.32
2025-04-24,1.2868,2.75
2025-04-25,1.3008,1.09
2025-04-28,1.3,-0.06
2025-04-29,1.3076,0.58
2025-04-30,1.3091,0.11
2025-05-06,1.3237,1.12
2025-05-07,1.3287,0.38
2025-05-08,1.343,1.08
2025-05-09,1.3433,0.02
2025-05-12,1.3967,3.98
2025-05-13,1.4172,1.47
2025-05-14,1.4246,0.52
2025-05-15,1.4261,0.11
2025-05-16,1.432,0.41
2025-05-19,1.4328,0.06
2025-05-20,1.4277,-0.36
2025-05-21,1.4087,-1.33
2025-05-22,1.4102,0.11
2025-05-23,1.3973,-0.91
2025-05-26,1.3956,-0.12
2025-05-27,1.4297,2.44
2025-05-28,1.4236,-0.43
2025-05-29,1.4269,0.23
2025-05-30,1.4243,-0.18
2025-06-03,1.4461,1.53
2025-06-04,1.4504,0.3
2025-06-05,1.4384,-0.83
2025-06-06,1.4525,0.98
2025-06-09,1.4551,0.18
2025-06-10,1.4644,0.64
2025-06-11,1.4585,-0.4
2025-06-12,1.4617,0.22
2025-06-13,1.4424,-1.32
2025-06-16,1.4631,1.44
2025-06-17,1.4477,-1.05
2025-06-18,1.448,0.02
2025-06-19,1.4473,-0.05
2025-06-20,1.4405,-0.47
2025-06-23,1.4561,1.08
2025-06-24,1.4772,1.45
2025-06-25,1.4806,0.23
2025-06-26,1.4935,0.87
2025-06-27,1.4995,0.4
2025-06-30,1.5082,0.58
2025-07-01,1.4937,-0.96
2025-07-02,1.5049,0.75
2025-07-03,1.5195,0.97
2025-07-04,1.5197,0.01
2025-07-07,1.507,-0.84
2025-07-08,1.5087,0.11
2025-07-09,1.5196,0.72
2025-07-10,1.5166,-0.2
2025-07-11,1.5126,-0.26
2025-07-14,1.5178,0.34
2025-07-15,1.5199,0.14
2025-07-16,1.522,0.14
2025-07-17,1.5319,0.65
2025-07-18,1.5318,-0.01
2025-07-21,1.5399,0.53
2025-07-22,1.5308,-0.59
2025-07-23,1.5364,0.37
2025-07-24,1.5395,0.2
2025-07-25,1.5437,0.27
2025-07-28,1.5502,0.42
2025-07-29,1.548,-0.14
2025-07-30,1.5489,0.06
2025-07-31,1.5417,-0.46
2025-08-01,1.5116,-1.95
2025-08-04,1.5376,1.72
2025-08-05,1.5257,-0.77
2025-08-06,1.5462,1.34
2025-08-07,1.5497,0.23
2025-08-08,1.5652,1.0
2025-08-11,1.5602,-0.32
2025-08-12,1.5812,1.35
2025-08-13,1.5803,-0.06
2025-08-14,1.5789,-0.09
2025-08-15,1.5718,-0.45
2025-08-18,1.5708,-0.06
2025-08-19,1.5498,-1.34
2025-08-20,1.5414,-0.54
2025-08-21,1.5324,-0.58
2025-08-22,1.5567,1.59
2025-08-25,1.5484,-0.53
2025-08-26,1.5555,0.46
2025-08-27,1.5564,0.06
2025-08-28,1.5644,0.51
2025-08-29,1.5449,-1.25
2025-09-01,1.5457,0.05
2025-09-02,1.5339,-0.76
2025-09-03,1.5464,0.81
2025-09-04,1.5596,0.85
2025-09-05,1.5613,0.11
2025-09-08,1.5678,0.42
2025-09-09,1.5724,0.29
2025-09-10,1.5742,0.11
2025-09-11,1.583,0.56
2025-09-12,1.5892,0.39
2025-09-15,1.6033,0.89
2025-09-16,1.6014,-0.12
2025-09-17,1.5977,-0.23
2025-09-18,1.6145,1.05
2025-09-19,1.6267,0.76
2025-09-22,1.6352,0.52
2025-09-23,1.6221,-0.8
2025-09-24,1.6175,-0.28
2025-09-25,1.6114,-0.38
2025-09-26,1.6191,0.48
2025-09-29,1.6248,0.35
2025-09-30,1.6285,0.23
2025-10-09,1.6571,1.76
2025-10-10,1.5981,-3.56
2025-10-13,1.6319,2.12
2025-10-14,1.6209,-0.67
2025-10-15,1.6312,0.64
2025-10-16,1.6248,-0.39
2025-10-17,1.6349,0.62
2025-10-20,1.6566,1.33
2025-10-21,1.6547,-0.11
2025-10-22,1.6389,-0.95
2025-10-23,1.6524,0.82
2025-10-24,1.6697,1.05
2025-10-27,1.6989,1.75
2025-10-28,1.7109,0.71
2025-10-29,1.7176,0.39
2025-10-30,1.6928,-1.44
2025-10-31,1.7014,0.51
2025-11-03,1.7085,0.42
2025-11-04,1.6737,-2.04
2025-11-05,1.6861,0.74
2025-11-06,1.6531,-1.96
2025-11-07,1.6478,-0.32
2025-11-10,1.6845,2.23
2025-11-11,1.6796,-0.29
2025-11-12,1.6778,-0.11
2025-11-13,1.6442,-2.0
2025-11-14,1.6444,0.01
2025-11-17,1.6304,-0.85
2025-11-18,1.6119,-1.13
2025-11-19,1.6212,0.58
2025-11-20,1.5837,-2.31
2025-11-21,1.5953,0.73
2025-11-24,1.6362,2.56
2025-11-25,1.6451,0.54
2025-11-26,1.6588,0.83
2025-11-27,1.6584,-0.02
2025-11-28,1.6715,0.79
2025-12-01,1.6648,-0.4
2025-12-02,1.6795,0.88
2025-12-03,1.682,0.15
2025-12-04,1.6799,-0.12
2025-12-05,1.6876,0.46
2025-12-08,1.6838,-0.23
2025-12-09,1.6866,0.17
2025-12-10,1.6931,0.39
2025-12-11,1.6858,-0.43
2025-12-12,1.6526,-1.97
2025-12-15,1.6447,-0.48
2025-12-16,1.6476,0.18
2025-12-17,1.6154,-1.95
2025-12-18,1.6398,1.51
2025-12-19,1.6603,1.25
2025-12-22,1.6683,0.48
2025-12-23,1.6754,0.43
2025-12-24,1.6787,0.2
2025-12-25,1.6769,-0.11
2025-12-26,1.6753,-0.1
2025-12-29,1.6669,-0.5
2025-12-30,1.6632,-0.22
2025-12-31,1.648,-0.91
2026-01-05,1.6565,0.52
2026-01-06,1.6707,0.86
2026-01-07,1.6719,0.07
2026-01-08,1.6626,-0.56
2026-01-09,1.6778,0.91
2026-01-12,1.6787,0.05
2026-01-13,1.6755,-0.19
2026-01-14,1.6581,-1.04
2026-01-15,1.662,0.24
2026-01-16,1.6612,-0.05
2026-01-19,1.6605,-0.04
2026-01-20,1.6242,-2.19
2026-01-21,1.6464,1.37
2026-01-22,1.659,0.77
2026-01-23,1.6626,0.22
2026-01-26,1.6675,0.29
2026-01-27,1.6825,0.9
2026-01-28,1.6855,0.18
2026-01-29,1.6768,-0.52
2026-01-30,1.6534,-1.4
2026-02-02,1.6657,0.74
2026-02-03,1.638,-1.66
2026-02-04,1.6075,-1.86
2026-02-05,1.5862,-1.33
2026-02-06,1.6204,2.16
2026-02-09,1.6314,0.68
2026-02-10,1.6209,-0.64
2026-02-11,1.6252,0.27
2026-02-12,1.5925,-2.01
2026-02-13,1.5943,0.11
2026-02-24,1.6103,1.0
2026-02-25,1.6308,1.27
2026-02-26,1.6097,-1.29
2026-02-27,1.6051,-0.29
2026-03-02,1.6073,0.14
2026-03-03,1.5866,-1.29
2026-03-04,1.6112,1.55
2026-03-05,1.604,-0.45
2026-03-06,1.5804,-1.47
2026-03-09,1.6041,1.5
2026-03-10,1.5996,-0.28
2026-03-11,1.5987,-0.06
2026-03-12,1.572,-1.67
2026-03-13,1.5634,-0.55
2026-03-16,1.582,1.19
2026-03-17,1.5879,0.37
2026-03-18,1.564,-1.51
2026-03-19,1.561,-0.19
2026-03-20,1.5301,-1.98
2026-03-23,1.5518,1.42
2026-03-24,1.5378,-0.9
2026-03-25,1.5473,0.62
2026-03-26,1.5135,-2.18
2026-03-27,1.4861,-1.81
2026-03-30,1.4762,-0.67
2026-03-31,1.526,3.37
2026-04-01,1.5404,0.94
2026-04-02,1.5391,-0.08
2026-04-03,1.5401,0.06
2026-04-07,1.5484,0.54
2026-04-08,1.5893,2.64
2026-04-09,1.5999,0.67
2026-04-10,1.6022,0.14
2026-04-13,1.6191,1.05
2026-04-14,1.6467,1.7
2026-04-15,1.6695,1.38
2026-04-16,1.6784,0.53
2026-04-17,1.7002,1.3
2026-04-20,1.6955,-0.28
2026-04-21,1.6871,-0.5
2026-04-22,1.7172,1.78
2026-04-23,1.7077,-0.55
2026-04-24,1.7413,1.97
2026-04-27,1.7391,-0.13
2026-04-28,1.7218,-0.99
2026-04-29,1.7323,0.61
2026-04-30,1.7496,1.0
2026-05-06,1.8209,4.08
2026-05-07,1.8167,-0.23
2026-05-08,1.8597,2.37
2026-05-11,1.8643,0.25
2026-05-12,1.847,-0.93
2026-05-13,1.8663,1.04
2026-05-14,1.879,0.68
2026-05-15,1.8508,-1.5
2026-05-18,1.8429,-0.43
2026-05-19,1.8303,-0.68
2026-05-20,1.8611,1.68
2026-05-21,1.8638,0.15
2026-05-22,1.8722,0.45
2026-05-25,1.8707,-0.08
2026-05-26,1.9027,1.71
2026-05-27,1.901,-0.09
2026-05-28,1.9155,0.76
2026-05-29,1.9207,0.27
2026-06-01,1.9317,0.57
2026-06-02,1.9415,0.51
2026-06-03,1.9358,-0.29
2026-06-04,1.9264,-0.49
2026-06-05,1.8337,-4.81
2026-06-08,1.8635,1.63
2026-06-09,1.8413,-1.19
2026-06-10,1.8045,-2.0
2026-06-11,1.864,3.3
2026-06-12,1.875,0.59
2026-06-15,1.9317,3.02
2026-06-16,1.896,-1.85
2026-06-17,1.8762,-1.04
2026-06-18,1.9234,2.52
2026-06-22,1.9201,-0.17
2026-06-23,1.8574,-3.27
2026-06-24,1.8499,-0.4
2026-06-25,1.8641,0.77
2026-06-26,1.8425,-1.16
