日期,单位净值,日增长率
2024-04-22,1.1527,1.0
2024-04-23,1.1704,1.54
2024-04-24,1.1739,0.3
2024-04-25,1.1676,-0.54
2024-04-26,1.1868,1.64
2024-04-29,1.1912,0.37
2024-04-30,1.168,-1.95
2024-05-06,1.2107,3.66
2024-05-07,1.2108,0.01
2024-05-08,1.2109,0.01
2024-05-09,1.2126,0.14
2024-05-10,1.2158,0.26
2024-05-13,1.2177,0.16
2024-05-14,1.2268,0.75
2024-05-15,1.2451,1.49
2024-05-16,1.2426,-0.2
2024-05-17,1.2421,-0.04
2024-05-20,1.2504,0.67
2024-05-21,1.2538,0.27
2024-05-22,1.2533,-0.04
2024-05-23,1.2482,-0.41
2024-05-24,1.2606,0.99
2024-05-27,1.2603,-0.02
2024-05-28,1.2646,0.34
2024-05-29,1.2556,-0.71
2024-05-30,1.2427,-1.03
2024-05-31,1.2418,-0.07
2024-06-03,1.2462,0.35
2024-06-04,1.2499,0.3
2024-06-05,1.2754,2.04
2024-06-06,1.2747,-0.05
2024-06-07,1.2735,-0.09
2024-06-11,1.2879,1.13
2024-06-12,1.305,1.33
2024-06-13,1.312,0.54
2024-06-14,1.3185,0.5
2024-06-17,1.3346,1.22
2024-06-18,1.3349,0.02
2024-06-19,1.3351,0.01
2024-06-20,1.3253,-0.73
2024-06-21,1.3218,-0.26
2024-06-24,1.3069,-1.13
2024-06-25,1.3224,1.19
2024-06-26,1.326,0.27
2024-06-27,1.3288,0.21
2024-06-28,1.3215,-0.55
2024-06-30,1.3215,0.0
2024-07-01,1.3299,0.64
2024-07-02,1.3436,1.03
2024-07-03,1.3556,0.89
2024-07-04,1.3554,-0.01
2024-07-05,1.3688,0.99
2024-07-08,1.3717,0.21
2024-07-09,1.3729,0.09
2024-07-10,1.3883,1.12
2024-07-11,1.357,-2.25
2024-07-12,1.3646,0.56
2024-07-15,1.3684,0.28
2024-07-16,1.3695,0.08
2024-07-17,1.3292,-2.94
2024-07-18,1.3224,-0.51
2024-07-19,1.3108,-0.88
2024-07-22,1.3313,1.56
2024-07-23,1.3267,-0.35
2024-07-24,1.2788,-3.61
2024-07-25,1.2646,-1.11
2024-07-26,1.2767,0.96
2024-07-29,1.2798,0.24
2024-07-30,1.2629,-1.32
2024-07-31,1.3006,2.99
2024-08-01,1.2685,-2.47
2024-08-02,1.2392,-2.31
2024-08-05,1.202,-3.0
2024-08-06,1.2138,0.98
2024-08-07,1.2007,-1.08
2024-08-08,1.2387,3.16
2024-08-09,1.2451,0.52
2024-08-12,1.2473,0.18
2024-08-13,1.2787,2.52
2024-08-14,1.2786,-0.01
2024-08-15,1.3099,2.45
2024-08-16,1.3125,0.2
2024-08-19,1.3288,1.24
2024-08-20,1.324,-0.36
2024-08-21,1.3307,0.51
2024-08-22,1.307,-1.78
2024-08-23,1.3246,1.35
2024-08-26,1.3069,-1.34
2024-08-27,1.3132,0.48
2024-08-28,1.2971,-1.23
2024-08-29,1.2968,-0.02
2024-08-30,1.3104,1.05
2024-09-02,1.3086,-0.14
2024-09-03,1.269,-3.03
2024-09-04,1.2671,-0.15
2024-09-05,1.265,-0.17
2024-09-06,1.2301,-2.76
2024-09-09,1.2471,1.38
2024-09-10,1.2609,1.11
2024-09-11,1.2889,2.22
2024-09-12,1.3018,1.0
2024-09-13,1.3047,0.22
2024-09-18,1.2905,-1.09
2024-09-19,1.3257,2.73
2024-09-20,1.3163,-0.71
2024-09-23,1.3181,0.14
2024-09-24,1.3238,0.43
2024-09-25,1.32,-0.29
2024-09-26,1.3323,0.93
2024-09-27,1.3205,-0.89
2024-09-30,1.3234,0.22
2024-10-08,1.3386,1.15
2024-10-09,1.3465,0.59
2024-10-10,1.348,0.11
2024-10-11,1.3498,0.13
2024-10-14,1.3607,0.81
2024-10-15,1.3442,-1.21
2024-10-16,1.3519,0.57
2024-10-17,1.3535,0.12
2024-10-18,1.3634,0.73
2024-10-21,1.3602,-0.23
2024-10-22,1.3663,0.45
2024-10-23,1.3455,-1.52
2024-10-24,1.3574,0.88
2024-10-25,1.3616,0.31
2024-10-28,1.3656,0.29
2024-10-29,1.3785,0.94
2024-10-30,1.3696,-0.65
2024-10-31,1.3338,-2.61
2024-11-01,1.3412,0.55
2024-11-04,1.3378,-0.25
2024-11-05,1.3518,1.05
2024-11-06,1.3882,2.69
2024-11-07,1.4225,2.47
2024-11-08,1.4193,-0.22
2024-11-11,1.4254,0.43
2024-11-12,1.4258,0.03
2024-11-13,1.4247,-0.08
2024-11-14,1.4148,-0.69
2024-11-15,1.3814,-2.36
2024-11-18,1.3896,0.59
2024-11-19,1.3995,0.71
2024-11-20,1.3987,-0.06
2024-11-21,1.4039,0.37
2024-11-22,1.4064,0.18
2024-11-25,1.4078,0.1
2024-11-26,1.4155,0.55
2024-11-27,1.4049,-0.75
2024-11-28,1.4031,-0.13
2024-11-29,1.4153,0.87
2024-12-02,1.4307,1.09
2024-12-03,1.4377,0.49
2024-12-04,1.4541,1.14
2024-12-05,1.4485,-0.39
2024-12-06,1.4612,0.88
2024-12-09,1.4495,-0.8
2024-12-10,1.4451,-0.3
2024-12-11,1.4707,1.77
2024-12-12,1.4607,-0.68
2024-12-13,1.4723,0.79
2024-12-16,1.4936,1.45
2024-12-17,1.4873,-0.42
2024-12-18,1.4335,-3.62
2024-12-19,1.4273,-0.43
2024-12-20,1.4391,0.83
2024-12-23,1.4528,0.95
2024-12-24,1.4726,1.36
2024-12-25,1.4725,-0.01
2024-12-26,1.4713,-0.08
2024-12-27,1.4515,-1.35
2024-12-30,1.4328,-1.29
2024-12-31,1.4202,-0.88
2025-01-02,1.4176,-0.18
2025-01-03,1.4413,1.67
2025-01-06,1.457,1.09
2025-01-07,1.431,-1.78
2025-01-08,1.4318,0.06
2025-01-09,1.4317,-0.01
2025-01-10,1.4094,-1.56
2025-01-13,1.405,-0.31
2025-01-14,1.403,-0.14
2025-01-15,1.4355,2.32
2025-01-16,1.4255,-0.7
2025-01-17,1.4492,1.66
2025-01-20,1.4491,-0.01
2025-01-21,1.4539,0.33
2025-01-22,1.473,1.31
2025-01-23,1.4764,0.23
2025-01-24,1.4678,-0.58
2025-01-27,1.4242,-2.97
2025-02-05,1.4595,2.48
2025-02-06,1.4672,0.53
2025-02-07,1.4485,-1.27
2025-02-10,1.4665,1.24
2025-02-11,1.4625,-0.27
2025-02-12,1.464,0.1
2025-02-13,1.4851,1.44
2025-02-14,1.4907,0.38
2025-02-17,1.4905,-0.01
2025-02-18,1.4937,0.21
2025-02-19,1.4946,0.06
2025-02-20,1.4877,-0.46
2025-02-21,1.4568,-2.08
2025-02-24,1.4396,-1.18
2025-02-25,1.4219,-1.23
2025-02-26,1.4251,0.23
2025-02-27,1.386,-2.74
2025-02-28,1.4085,1.62
2025-03-03,1.3777,-2.19
2025-03-04,1.3727,-0.36
2025-03-05,1.3908,1.32
2025-03-06,1.3518,-2.8
2025-03-07,1.3622,0.77
2025-03-10,1.3108,-3.77
2025-03-11,1.3073,-0.27
2025-03-12,1.3212,1.06
2025-03-13,1.2969,-1.84
2025-03-14,1.3294,2.51
2025-03-17,1.3357,0.47
2025-03-18,1.3144,-1.59
2025-03-19,1.3307,1.24
2025-03-20,1.3278,-0.22
2025-03-21,1.333,0.39
2025-03-24,1.362,2.18
2025-03-25,1.3693,0.54
2025-03-26,1.3437,-1.87
2025-03-27,1.3358,-0.59
2025-03-28,1.3007,-2.63
2025-03-31,1.301,0.02
2025-04-01,1.3115,0.81
2025-04-02,1.3217,0.78
2025-04-03,1.2519,-5.28
2025-04-07,1.1795,-5.78
2025-04-08,1.1569,-1.92
2025-04-09,1.2962,12.04
2025-04-10,1.2424,-4.15
2025-04-11,1.2657,1.88
2025-04-14,1.2733,0.6
2025-04-15,1.2753,0.16
2025-04-16,1.2372,-2.99
2025-04-17,1.2363,-0.07
2025-04-18,1.236,-0.02
2025-04-21,1.2053,-2.48
2025-04-22,1.2372,2.65
2025-04-23,1.2661,2.34
2025-04-24,1.301,2.76
2025-04-25,1.3151,1.08
2025-04-28,1.3142,-0.07
2025-04-29,1.3219,0.59
2025-04-30,1.3234,0.11
2025-05-06,1.3381,1.11
2025-05-07,1.3432,0.38
2025-05-08,1.3576,1.07
2025-05-09,1.3579,0.02
2025-05-12,1.412,3.98
2025-05-13,1.4327,1.47
2025-05-14,1.4402,0.52
2025-05-15,1.4417,0.1
2025-05-16,1.4476,0.41
2025-05-19,1.4486,0.07
2025-05-20,1.4435,-0.35
2025-05-21,1.4242,-1.34
2025-05-22,1.4256,0.1
2025-05-23,1.4127,-0.9
2025-05-26,1.4109,-0.13
2025-05-27,1.4453,2.44
2025-05-28,1.4392,-0.42
2025-05-29,1.4425,0.23
2025-05-30,1.4398,-0.19
2025-06-03,1.4618,1.53
2025-06-04,1.4663,0.31
2025-06-05,1.4541,-0.83
2025-06-06,1.4683,0.98
2025-06-09,1.4709,0.18
2025-06-10,1.4803,0.64
2025-06-11,1.4743,-0.41
2025-06-12,1.4775,0.22
2025-06-13,1.458,-1.32
2025-06-16,1.4789,1.43
2025-06-17,1.4633,-1.05
2025-06-18,1.4636,0.02
2025-06-19,1.4629,-0.05
2025-06-20,1.456,-0.47
2025-06-23,1.4717,1.08
2025-06-24,1.493,1.45
2025-06-25,1.4964,0.23
2025-06-26,1.5094,0.87
2025-06-27,1.5154,0.4
2025-06-30,1.5242,0.58
2025-07-01,1.5096,-0.96
2025-07-02,1.5209,0.75
2025-07-03,1.5355,0.96
2025-07-04,1.5358,0.02
2025-07-07,1.5229,-0.84
2025-07-08,1.5246,0.11
2025-07-09,1.5356,0.72
2025-07-10,1.5326,-0.2
2025-07-11,1.5285,-0.27
2025-07-14,1.5338,0.35
2025-07-15,1.5358,0.13
2025-07-16,1.5379,0.14
2025-07-17,1.5479,0.65
2025-07-18,1.5478,-0.01
2025-07-21,1.556,0.53
2025-07-22,1.5468,-0.59
2025-07-23,1.5524,0.36
2025-07-24,1.5556,0.21
2025-07-25,1.5598,0.27
2025-07-28,1.5664,0.42
2025-07-29,1.5642,-0.14
2025-07-30,1.5651,0.06
2025-07-31,1.5579,-0.46
2025-08-01,1.5275,-1.95
2025-08-04,1.5536,1.71
2025-08-05,1.5416,-0.77
2025-08-06,1.5623,1.34
2025-08-07,1.5659,0.23
2025-08-08,1.5816,1.0
2025-08-11,1.5765,-0.32
2025-08-12,1.5976,1.34
2025-08-13,1.5967,-0.06
2025-08-14,1.5954,-0.08
2025-08-15,1.5881,-0.46
2025-08-18,1.5871,-0.06
2025-08-19,1.5659,-1.34
2025-08-20,1.5574,-0.54
2025-08-21,1.5483,-0.58
2025-08-22,1.5728,1.58
2025-08-25,1.5644,-0.53
2025-08-26,1.5715,0.45
2025-08-27,1.5724,0.06
2025-08-28,1.5805,0.52
2025-08-29,1.5606,-1.26
2025-09-01,1.5614,0.05
2025-09-02,1.5496,-0.76
2025-09-03,1.5622,0.81
2025-09-04,1.5756,0.86
2025-09-05,1.5773,0.11
2025-09-08,1.5838,0.41
2025-09-09,1.5885,0.3
2025-09-10,1.5903,0.11
2025-09-11,1.5992,0.56
2025-09-12,1.6054,0.39
2025-09-15,1.6197,0.89
2025-09-16,1.6177,-0.12
2025-09-17,1.614,-0.23
2025-09-18,1.631,1.05
2025-09-19,1.6434,0.76
2025-09-22,1.6519,0.52
2025-09-23,1.6387,-0.8
2025-09-24,1.634,-0.29
2025-09-25,1.6277,-0.39
2025-09-26,1.6355,0.48
2025-09-29,1.6411,0.34
2025-09-30,1.6448,0.23
2025-10-09,1.6737,1.76
2025-10-10,1.614,-3.57
2025-10-13,1.6481,2.11
2025-10-14,1.637,-0.67
2025-10-15,1.6474,0.64
2025-10-16,1.6408,-0.4
2025-10-17,1.651,0.62
2025-10-20,1.6729,1.33
2025-10-21,1.6709,-0.12
2025-10-22,1.6549,-0.96
2025-10-23,1.6685,0.82
2025-10-24,1.6859,1.04
2025-10-27,1.7154,1.75
2025-10-28,1.7274,0.7
2025-10-29,1.7342,0.39
2025-10-30,1.7091,-1.45
2025-10-31,1.7178,0.51
2025-11-03,1.725,0.42
2025-11-04,1.6898,-2.04
2025-11-05,1.7024,0.75
2025-11-06,1.669,-1.96
2025-11-07,1.6637,-0.32
2025-11-10,1.7008,2.23
2025-11-11,1.6959,-0.29
2025-11-12,1.694,-0.11
2025-11-13,1.66,-2.01
2025-11-14,1.6602,0.01
2025-11-17,1.6461,-0.85
2025-11-18,1.6274,-1.14
2025-11-19,1.6368,0.58
2025-11-20,1.5989,-2.32
2025-11-21,1.6106,0.73
2025-11-24,1.652,2.57
2025-11-25,1.661,0.54
2025-11-26,1.6749,0.84
2025-11-27,1.6745,-0.02
2025-11-28,1.6878,0.79
2025-12-01,1.6809,-0.41
2025-12-02,1.6958,0.89
2025-12-03,1.6983,0.15
2025-12-04,1.6962,-0.12
2025-12-05,1.704,0.46
2025-12-08,1.7001,-0.23
2025-12-09,1.703,0.17
2025-12-10,1.7096,0.39
2025-12-11,1.7021,-0.44
2025-12-12,1.6686,-1.97
2025-12-15,1.6605,-0.49
2025-12-16,1.6635,0.18
2025-12-17,1.6308,-1.97
2025-12-18,1.6555,1.51
2025-12-19,1.6762,1.25
2025-12-22,1.6843,0.48
2025-12-23,1.6915,0.43
2025-12-24,1.6947,0.19
2025-12-25,1.6929,-0.11
2025-12-26,1.6913,-0.09
2025-12-29,1.6828,-0.5
2025-12-30,1.679,-0.23
2025-12-31,1.6636,-0.92
2026-01-05,1.6721,0.51
2026-01-06,1.6865,0.86
2026-01-07,1.6877,0.07
2026-01-08,1.6783,-0.56
2026-01-09,1.6936,0.91
2026-01-12,1.6945,0.05
2026-01-13,1.6913,-0.19
2026-01-14,1.6737,-1.04
2026-01-15,1.6776,0.23
2026-01-16,1.6767,-0.05
2026-01-19,1.676,-0.04
2026-01-20,1.6394,-2.18
2026-01-21,1.6618,1.37
2026-01-22,1.6744,0.76
2026-01-23,1.678,0.22
2026-01-26,1.683,0.3
2026-01-27,1.6981,0.9
2026-01-28,1.7011,0.18
2026-01-29,1.6924,-0.51
2026-01-30,1.6687,-1.4
2026-02-02,1.6811,0.74
2026-02-03,1.653,-1.67
2026-02-04,1.6222,-1.86
2026-02-05,1.6007,-1.33
2026-02-06,1.6353,2.16
2026-02-09,1.6463,0.67
2026-02-10,1.6358,-0.64
2026-02-11,1.6401,0.26
2026-02-12,1.6071,-2.01
2026-02-13,1.6088,0.11
2026-02-24,1.6249,1.0
2026-02-25,1.6456,1.27
2026-02-26,1.6244,-1.29
2026-02-27,1.6197,-0.29
2026-03-02,1.6219,0.14
2026-03-03,1.601,-1.29
2026-03-04,1.6259,1.56
2026-03-05,1.6186,-0.45
2026-03-06,1.5948,-1.47
2026-03-09,1.6187,1.5
2026-03-10,1.6141,-0.28
2026-03-11,1.6132,-0.06
2026-03-12,1.5863,-1.67
2026-03-13,1.5776,-0.55
2026-03-16,1.5964,1.19
2026-03-17,1.6023,0.37
2026-03-18,1.5782,-1.5
2026-03-19,1.5751,-0.2
2026-03-20,1.544,-1.97
2026-03-23,1.5659,1.42
2026-03-24,1.5517,-0.91
2026-03-25,1.5614,0.63
2026-03-26,1.5273,-2.18
2026-03-27,1.4997,-1.81
2026-03-30,1.4897,-0.67
2026-03-31,1.54,3.38
2026-04-01,1.5545,0.94
2026-04-02,1.5531,-0.09
2026-04-03,1.5541,0.06
2026-04-07,1.5625,0.54
2026-04-08,1.6037,2.64
2026-04-09,1.6145,0.67
2026-04-10,1.6168,0.14
2026-04-13,1.6339,1.06
2026-04-14,1.6619,1.71
2026-04-15,1.6849,1.38
2026-04-16,1.6939,0.53
2026-04-17,1.7158,1.29
2026-04-20,1.7111,-0.27
2026-04-21,1.7026,-0.5
2026-04-22,1.7329,1.78
2026-04-23,1.7233,-0.55
2026-04-24,1.7573,1.97
2026-04-27,1.755,-0.13
2026-04-28,1.7375,-1.0
2026-04-29,1.7481,0.61
2026-04-30,1.7656,1.0
2026-05-06,1.8374,4.07
2026-05-07,1.8332,-0.23
2026-05-08,1.8766,2.37
2026-05-11,1.8811,0.24
2026-05-12,1.8636,-0.93
2026-05-13,1.8832,1.05
2026-05-14,1.896,0.68
2026-05-15,1.8675,-1.5
2026-05-18,1.8595,-0.43
2026-05-19,1.8467,-0.69
2026-05-20,1.8779,1.69
2026-05-21,1.8806,0.14
2026-05-22,1.8892,0.46
2026-05-25,1.8876,-0.08
2026-05-26,1.9199,1.71
2026-05-27,1.9182,-0.09
2026-05-28,1.9328,0.76
2026-05-29,1.9381,0.27
2026-06-01,1.9492,0.57
2026-06-02,1.9591,0.51
2026-06-03,1.9533,-0.3
2026-06-04,1.9438,-0.49
2026-06-05,1.8502,-4.82
2026-06-08,1.8803,1.63
2026-06-09,1.8578,-1.2
2026-06-10,1.8206,-2.0
2026-06-11,1.8809,3.31
2026-06-12,1.8919,0.58
2026-06-15,1.9487,3.0
2026-06-16,1.9127,-1.85
2026-06-17,1.8933,-1.01
2026-06-18,1.941,2.52
2026-06-22,1.9377,-0.17
2026-06-23,1.8745,-3.26
